timestamp,"5,00% NORDEA KREDIT SDRO IO30 2056","4,00% NORDEA KREDIT SDRO IO30 2056","4,00% NORDEA KREDIT SDRO IO 2056","3,50% NORDEA KREDIT SDRO IO 2056","3,50% NORDEA KREDIT SDRO ANN SDRO 2056","5,00% NORDEA KREDIT SDRO 2046","3,00% NORDEA KREDIT SDRO 2046","5,00% NORDEA KREDIT SDRO IO 2056","5,00% NORDEA KREDIT SDRO 2056","4,00% NORDEA KREDIT SDRO 2056","4,00% NORDEA KREDIT SDRO 2046","3,5 NDA 2056"
2025-03-10T09:37:38.735195+01:00,102.025,95.775,97.15,93.15,,102.05,92.95,101.75,102.125,97.925,99.05,94.275
2025-03-10T09:49:38.480841+01:00,102.025,95.975,97.35,93.35,,102.05,93.05,101.75,102.125,98.125,99.25,94.475
2025-03-10T10:14:30.556016+01:00,102.025,95.975,97.35,93.375,,102.05,93.075,101.775,102.15,98.125,99.25,94.5
2025-03-10T10:28:03.349275+01:00,102.025,95.95,97.325,93.325,,102.05,93.025,101.75,102.125,98.1,99.225,94.45
2025-03-10T10:37:14.556408+01:00,102.025,95.9,97.275,93.275,,102.05,92.975,101.75,102.125,98.05,99.175,94.4
2025-03-10T10:49:45.770048+01:00,102.025,95.9,97.275,93.275,,102.05,92.975,101.75,102.125,98.05,99.175,94.4
2025-03-10T11:15:13.628852+01:00,102.025,95.95,97.325,93.325,,102.05,93.025,101.75,102.125,98.1,99.225,94.45
2025-03-10T11:32:04.491187+01:00,102.025,95.975,97.35,93.35,,102.05,93.1,101.775,102.15,98.125,99.25,94.475
2025-03-10T11:50:05.856614+01:00,102.025,96.0,97.375,93.375,,102.05,93.125,101.775,102.15,98.15,99.275,94.5
2025-03-10T12:11:06.233898+01:00,102.025,95.975,97.35,93.35,,102.05,93.1,101.775,102.15,98.125,99.25,94.475
2025-03-10T12:23:33.849386+01:00,102.025,95.975,97.35,93.375,,102.05,93.125,101.775,102.15,98.125,99.25,94.5
2025-03-10T12:35:47.913845+01:00,102.025,95.95,97.325,93.325,,102.05,93.075,101.775,102.15,98.1,99.225,94.45
2025-03-10T12:50:04.590082+01:00,102.025,95.975,97.35,93.375,,102.05,93.125,101.775,102.15,98.125,99.25,94.5
2025-03-10T13:32:08.231002+01:00,102.025,96.225,97.5,93.475,,102.05,93.15,101.775,102.15,98.275,99.4,94.6
2025-03-10T14:13:38.871210+01:00,102.025,96.125,97.4,93.35,,102.05,93.075,101.775,102.15,98.175,99.3,94.475
2025-03-10T14:36:42.456490+01:00,102.025,96.2,97.475,93.5,,102.05,93.075,101.775,102.15,98.25,99.375,94.5
2025-03-10T14:50:02.145447+01:00,102.025,96.175,97.45,93.5,,102.05,93.05,101.775,102.15,98.225,99.35,94.45
2025-03-10T15:15:47.626354+01:00,102.025,96.175,97.45,93.5,,102.05,93.05,101.775,102.15,98.225,99.35,94.475
2025-03-10T15:41:46.209401+01:00,102.025,96.175,97.45,93.5,,102.05,93.05,101.775,102.15,98.225,99.35,94.45
2025-03-10T15:50:51.916622+01:00,102.025,96.1,97.375,93.5,,102.05,93.025,101.775,102.15,98.15,99.275,94.425
2025-03-10T16:17:57.667389+01:00,102.025,96.15,97.425,93.5,,102.05,93.075,101.775,102.15,98.2,99.325,94.5
2025-03-10T16:37:21.748264+01:00,102.025,96.1,97.375,93.5,,102.05,93.05,101.775,102.15,98.15,99.275,94.45
2025-03-10T16:50:03.621514+01:00,102.025,96.15,97.425,93.5,,102.05,93.075,101.775,102.15,98.2,99.325,94.5
2025-03-10T17:18:09.080665+01:00,102.025,96.15,97.425,93.5,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-10T17:44:20.954303+01:00,102.025,96.15,97.425,93.5,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-10T17:55:22.534298+01:00,102.025,96.15,97.425,93.5,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-10T18:14:52.251656+01:00,102.025,96.15,97.425,93.5,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-10T18:32:29.798009+01:00,102.025,96.15,97.425,93.35,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-10T18:50:02.279401+01:00,102.025,96.15,97.425,93.35,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-11T08:15:24.213454+01:00,102.025,96.15,97.425,93.35,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-11T08:29:19.619810+01:00,102.025,96.15,97.425,93.35,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-11T08:39:25.282379+01:00,102.025,96.15,97.425,93.35,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-11T08:49:44.216615+01:00,102.025,96.15,97.425,93.35,,102.05,93.075,101.775,102.15,98.2,99.325,94.475
2025-03-11T09:20:17.445413+01:00,102.025,95.925,97.36,93.5,,102.05,92.85,101.775,102.15,98.17,99.11,94.36
2025-03-11T09:43:15.320101+01:00,102.025,96.075,97.39,93.5,,102.05,92.9,101.775,102.15,98.2,99.15,94.39
2025-03-11T09:53:40.914074+01:00,102.025,96.05,97.325,93.5,,102.05,92.875,101.775,102.15,98.1,99.125,94.35
2025-03-11T10:17:07.631948+01:00,102.025,96.0,97.42,93.5,,102.05,92.975,101.75,102.125,98.23,99.075,94.42
2025-03-11T10:39:01.572102+01:00,102.025,95.95,97.37,93.5,,102.05,92.925,101.75,102.125,98.18,99.025,94.37
2025-03-11T10:49:48.638633+01:00,102.025,96.125,97.42,93.5,,102.05,92.95,101.7,102.075,98.23,99.2,94.42
2025-03-11T11:17:28.968140+01:00,102.025,96.175,97.58,93.5,,102.05,93.0,101.725,102.1,98.39,99.25,94.47
2025-03-11T11:42:27.656280+01:00,102.025,96.175,97.56,93.5,,102.05,93.0,101.7,102.075,98.37,99.25,94.47
2025-03-11T11:51:37.909902+01:00,102.025,96.2,97.57,93.5,,102.05,93.025,101.725,102.1,98.38,99.275,94.47
2025-03-11T12:26:56.121160+01:00,102.025,96.2,97.475,93.5,,102.05,93.0,101.725,102.1,98.26,99.275,94.45
2025-03-11T12:37:17.605097+01:00,102.025,96.15,97.425,93.5,,102.05,92.975,101.7,102.075,98.23,99.225,94.42
2025-03-11T12:49:48.043292+01:00,102.025,96.15,97.425,93.5,,102.05,92.975,101.7,102.075,98.22,99.225,94.41
2025-03-11T13:31:52.409756+01:00,102.025,96.125,97.52,93.5,,102.05,93.0,101.725,102.1,98.33,99.1,94.52
2025-03-11T14:13:07.428657+01:00,102.025,96.1,97.51,93.5,,102.05,92.975,101.725,102.1,98.32,99.075,94.51
2025-03-11T14:35:52.522851+01:00,102.025,96.175,97.62,93.5,,102.05,92.975,101.725,102.1,98.44,99.15,94.55
2025-03-11T14:49:50.355527+01:00,102.025,96.075,97.5,93.5,,102.05,92.925,101.7,102.075,98.31,99.05,94.48
2025-03-11T15:16:11.999438+01:00,102.025,96.1,97.49,93.5,,102.05,92.975,101.725,102.1,98.31,99.075,94.47
2025-03-11T15:41:49.273801+01:00,102.025,96.15,97.51,93.5,,102.05,93.0,101.725,102.1,98.32,99.125,94.51
2025-03-11T15:51:05.195193+01:00,102.025,96.15,97.52,93.5,,102.05,93.0,101.725,102.1,98.33,99.125,94.52
2025-03-11T16:17:48.480400+01:00,102.025,96.05,97.4,93.5,,102.05,92.925,101.725,102.1,98.21,99.04,94.4
2025-03-11T16:40:27.648118+01:00,102.025,96.025,97.3,93.5,,102.05,92.9,101.725,102.1,98.075,99.0,94.3
2025-03-11T16:49:49.809347+01:00,102.025,96.025,97.3,93.5,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-11T17:20:58.945237+01:00,102.025,96.025,97.3,93.5,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-11T17:46:05.501459+01:00,102.025,96.025,97.3,93.5,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-11T18:14:46.576142+01:00,102.025,96.025,97.3,93.5,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-11T18:32:44.945819+01:00,102.025,96.025,97.3,93.15,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-11T18:49:48.913943+01:00,102.025,96.025,97.3,93.15,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-12T08:15:04.897475+01:00,102.025,96.025,97.3,93.15,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-12T08:30:16.660148+01:00,102.025,96.025,97.3,93.15,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-12T08:40:51.428901+01:00,102.025,96.025,97.3,93.15,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-12T08:50:03.969890+01:00,102.025,96.025,97.3,93.15,,102.05,92.9,101.725,102.1,98.075,99.0,94.275
2025-03-12T09:21:00.569645+01:00,102.025,96.0,97.29,93.5,,102.05,92.875,101.725,102.1,98.15,99.04,94.36
2025-03-12T09:44:13.494856+01:00,102.025,96.025,97.31,93.5,,102.05,92.9,101.725,102.1,98.17,99.04,94.38
2025-03-12T09:53:59.875907+01:00,102.025,96.025,97.31,93.5,,102.05,92.9,101.725,102.1,98.17,99.04,94.38
2025-03-12T10:16:59.134071+01:00,102.025,96.025,97.37,93.5,,102.05,92.925,101.725,102.1,98.23,99.04,94.44
2025-03-12T10:39:06.600946+01:00,102.025,96.0,97.34,93.5,,102.05,93.0,101.725,102.1,98.2,99.04,94.41
2025-03-12T10:49:38.856552+01:00,102.025,95.975,97.31,93.5,,102.05,93.0,101.725,102.1,98.17,99.04,94.38
2025-03-12T11:16:47.662389+01:00,102.025,95.95,97.34,93.5,,102.05,93.0,101.725,102.1,98.16,98.925,94.36
2025-03-12T11:41:52.868488+01:00,102.025,95.925,97.32,93.5,,102.05,93.0,101.725,102.1,98.14,98.9,94.34
2025-03-12T11:51:01.065506+01:00,102.025,95.9,97.31,93.5,,102.05,93.0,101.725,102.1,98.13,98.875,94.33
2025-03-12T12:13:21.585943+01:00,102.025,95.875,,,,,,,,,,
2025-03-12T12:26:47.387405+01:00,102.025,95.9,,,,,,,,,,
2025-03-12T12:37:13.442150+01:00,102.025,95.9,97.25,93.5,,102.05,93.0,101.725,102.1,98.12,99.06,94.27
2025-03-12T12:49:56.392388+01:00,102.025,95.925,97.25,93.5,,102.05,93.0,101.725,102.1,98.14,99.06,94.29
2025-03-12T13:31:20.370732+01:00,102.025,95.85,97.125,93.5,,102.05,93.0,101.725,102.1,97.925,98.85,94.21
2025-03-12T14:12:58.175629+01:00,102.025,95.85,97.2,93.5,,102.05,93.0,101.725,102.1,98.09,99.01,94.24
2025-03-12T14:35:46.293562+01:00,102.025,95.9,97.28,93.5,,102.05,93.0,101.725,102.1,98.17,99.01,94.32
2025-03-12T14:49:49.661551+01:00,102.025,96.025,97.43,93.5,,102.05,93.0,101.725,102.1,98.33,99.075,94.45
2025-03-12T15:15:40.628531+01:00,102.025,96.025,97.45,93.5,,102.05,93.0,101.725,102.1,98.15,99.075,94.48
2025-03-12T15:41:31.921694+01:00,102.025,96.125,97.45,93.5,,102.05,93.0,101.725,102.1,98.35,99.175,94.47
2025-03-12T15:50:40.957887+01:00,102.025,96.125,97.48,93.5,,102.05,93.0,101.725,102.1,98.38,99.175,94.5
2025-03-12T16:17:44.878806+01:00,102.025,96.15,97.5,93.5,,102.05,93.0,101.725,102.1,98.4,99.2,94.52
2025-03-12T16:40:12.473241+01:00,102.025,96.125,97.45,93.5,,102.05,93.0,101.725,102.1,98.35,99.175,94.47
2025-03-12T16:49:48.457292+01:00,102.025,96.075,97.41,93.5,,102.05,93.0,101.725,102.1,98.31,99.125,94.43
2025-03-12T17:20:03.655489+01:00,102.025,96.1,97.375,93.5,,102.05,93.0,101.725,102.1,98.225,99.15,94.35
2025-03-12T17:46:02.502924+01:00,102.025,96.1,97.375,93.5,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-12T18:14:26.736945+01:00,102.025,96.1,97.375,93.5,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-12T18:32:06.688069+01:00,102.025,96.1,97.375,93.225,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-12T18:49:50.673214+01:00,102.025,96.1,97.375,93.225,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-13T08:15:21.098413+01:00,102.025,96.1,97.375,93.225,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-13T08:29:16.555697+01:00,102.025,96.1,97.375,93.225,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-13T08:38:56.330473+01:00,102.025,96.1,97.375,93.225,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-13T08:49:54.836863+01:00,102.025,96.1,97.375,93.225,,102.05,92.8,101.725,102.1,98.225,99.15,94.35
2025-03-13T09:21:07.932246+01:00,102.025,96.1,97.45,93.5,,102.05,92.825,101.725,102.1,98.35,99.15,94.47
2025-03-13T09:44:23.677057+01:00,102.025,96.1,97.44,93.5,,102.05,92.875,101.725,102.1,98.34,99.15,94.46
2025-03-13T09:56:02.525263+01:00,102.025,96.125,97.46,93.5,,102.05,92.9,101.725,102.1,98.36,99.175,94.48
2025-03-13T10:17:27.227935+01:00,102.025,96.1,97.41,93.5,,102.05,92.875,101.725,102.1,98.31,99.15,94.43
2025-03-13T10:38:55.359344+01:00,102.025,96.05,97.38,93.5,,102.05,92.825,101.725,102.1,98.28,99.1,94.4
2025-03-13T10:49:50.676188+01:00,102.025,96.05,97.39,93.5,,102.05,92.825,101.725,102.1,98.29,99.1,94.41
2025-03-13T11:17:10.559120+01:00,102.025,96.05,97.37,93.5,,102.05,92.825,101.725,102.1,98.27,99.1,94.39
2025-03-13T11:42:23.470573+01:00,102.025,96.05,97.34,93.5,,102.05,92.8,101.725,102.1,98.24,99.075,94.36
2025-03-13T11:51:11.004670+01:00,102.025,96.05,97.35,93.5,,102.05,92.8,101.725,102.1,98.25,99.075,94.37
2025-03-13T12:13:42.961350+01:00,102.025,96.05,97.34,93.5,,102.05,92.8,101.725,102.1,98.24,99.075,94.36
2025-03-13T12:26:59.172559+01:00,102.025,96.05,97.38,93.5,,102.05,92.775,101.725,102.1,98.28,99.05,94.35
2025-03-13T12:37:30.740548+01:00,102.025,96.05,97.3,93.5,,102.05,92.8,101.725,102.1,98.15,99.075,94.275
2025-03-13T12:49:56.062001+01:00,102.025,96.1,97.44,93.5,,102.05,92.825,101.725,102.1,98.34,99.1,94.41
2025-03-13T13:31:48.350824+01:00,102.025,96.1,97.41,93.5,,102.05,92.85,101.725,102.1,98.31,99.125,94.43
2025-03-13T14:13:12.125236+01:00,102.025,96.1,97.44,93.5,,102.05,92.875,101.725,102.1,98.34,99.15,94.46
2025-03-13T14:35:49.695835+01:00,102.025,96.125,97.4,93.5,,102.05,92.9,101.725,102.1,98.25,99.175,94.4
2025-03-13T14:49:54.466863+01:00,102.025,96.125,97.4,93.5,,102.05,92.9,101.725,102.1,98.25,99.175,94.4
2025-03-13T15:15:12.108243+01:00,102.025,96.125,97.49,93.5,,102.05,92.9,101.725,102.1,98.39,99.175,94.51
2025-03-13T15:35:08.585430+01:00,102.025,96.175,97.53,93.5,,102.05,92.95,101.725,102.1,98.43,99.225,94.55
2025-03-13T15:49:39.002879+01:00,102.025,96.2,97.55,93.5,,102.05,92.975,101.725,102.125,98.45,99.25,94.57
2025-03-13T16:18:11.044194+01:00,102.025,96.2,97.51,93.5,,102.05,92.975,101.75,102.125,98.41,99.4,94.58
2025-03-13T16:40:22.317640+01:00,102.025,96.225,97.55,93.5,,102.05,93.0,101.75,102.125,98.45,99.425,94.62
2025-03-13T16:49:53.738787+01:00,102.025,96.25,97.57,93.5,,102.05,93.025,101.75,102.125,98.47,99.45,94.64
2025-03-13T17:20:23.522347+01:00,102.025,96.25,97.525,93.5,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-13T17:46:43.990023+01:00,102.025,96.25,97.525,93.5,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-13T18:12:44.335099+01:00,102.025,96.25,97.525,93.5,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-13T18:30:33.942576+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-13T18:41:59.010229+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-13T18:51:36.763502+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-14T08:15:07.068369+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-14T08:29:29.011145+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-14T08:39:41.261027+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-14T08:49:46.709441+01:00,102.025,96.25,97.525,93.425,,102.05,93.025,101.75,102.125,98.375,99.45,94.55
2025-03-14T09:19:53.798426+01:00,102.025,96.15,97.425,93.5,,102.05,92.925,101.75,102.125,98.275,99.35,94.4
2025-03-14T09:42:07.487248+01:00,102.025,96.125,97.4,93.5,,102.05,92.95,101.75,102.125,98.25,99.325,94.375
2025-03-14T09:52:24.838853+01:00,102.025,96.125,97.4,93.5,,102.05,92.95,101.75,102.125,98.25,99.325,94.375
2025-03-14T10:16:47.320413+01:00,102.025,96.125,97.43,93.5,,102.05,92.95,101.75,102.125,98.33,99.325,94.5
2025-03-14T10:37:45.694935+01:00,102.025,96.175,97.45,93.5,,102.05,93.0,101.75,102.125,98.3,99.375,94.425
2025-03-14T10:49:48.615493+01:00,102.025,96.15,97.45,93.5,,102.05,92.975,101.75,102.125,98.35,99.35,94.52
2025-03-14T11:16:43.450620+01:00,102.025,96.1,97.41,93.5,,102.05,92.925,101.75,102.125,98.31,99.3,94.48
2025-03-14T11:40:33.112819+01:00,102.025,96.125,97.48,93.5,,102.05,92.95,101.75,102.125,98.38,99.325,94.55
2025-03-14T11:49:48.742641+01:00,102.025,96.075,97.41,93.5,,102.05,92.9,101.75,102.125,98.32,99.275,94.48
2025-03-14T12:13:07.998198+01:00,102.025,95.975,97.32,93.5,,102.05,92.8,101.725,102.1,98.22,99.175,94.39
2025-03-14T12:25:56.119950+01:00,102.025,96.025,97.34,93.5,,102.05,92.85,101.75,102.125,98.24,99.225,94.41
2025-03-14T12:36:30.618083+01:00,102.025,96.0,97.3,93.5,,102.05,92.825,101.75,102.125,98.2,99.2,94.37
2025-03-14T12:49:47.582297+01:00,102.025,95.975,97.25,93.5,,102.05,92.8,101.725,102.1,98.1,99.175,94.175
2025-03-14T13:29:58.194718+01:00,102.025,95.95,97.225,93.5,,102.05,92.825,101.725,102.1,98.075,99.225,94.225
2025-03-14T14:00:51.202750+01:00,102.025,96.075,97.35,93.5,,102.05,92.875,101.75,102.125,98.2,99.35,94.39
2025-03-14T14:32:24.163045+01:00,102.025,96.1,97.375,93.5,,102.05,92.875,101.75,102.125,98.225,99.375,94.4
2025-03-14T14:49:50.119383+01:00,102.025,96.075,97.39,93.5,,102.05,92.85,101.75,102.125,98.29,99.35,94.38
2025-03-14T15:14:43.581600+01:00,102.025,96.075,97.4,93.5,,102.05,92.85,101.75,102.125,98.3,99.35,94.39
2025-03-14T15:33:12.750146+01:00,102.025,96.1,97.39,93.5,,102.05,92.875,101.75,102.125,98.29,99.375,94.38
2025-03-14T15:49:38.784833+01:00,102.025,96.125,97.42,93.5,,102.05,92.9,101.75,102.125,98.32,99.4,94.41
2025-03-14T16:16:15.378126+01:00,102.025,96.025,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T16:39:12.470829+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T16:49:39.744072+01:00,102.025,96.05,97.35,93.5,,102.05,92.925,101.75,102.125,98.225,99.375,94.325
2025-03-14T17:19:09.805046+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T17:43:25.377067+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T17:52:50.853790+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T18:12:15.278773+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T18:28:14.071639+01:00,102.025,96.05,97.35,93.175,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T18:39:07.019575+01:00,102.025,96.05,97.35,93.175,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-14T18:49:33.495723+01:00,102.025,96.05,97.35,93.175,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-17T08:16:23.463873+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-17T08:37:23.839575+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-17T08:49:48.051257+01:00,102.025,96.05,97.35,93.5,,102.05,92.9,101.75,102.125,98.225,99.375,94.3
2025-03-17T09:21:20.920562+01:00,102.025,96.075,97.42,93.5,,102.05,92.9,101.75,102.125,98.32,99.4,94.41
2025-03-17T09:44:27.518076+01:00,102.025,96.15,97.51,93.5,,102.05,92.975,101.75,102.125,98.41,99.475,94.5
2025-03-17T09:54:21.676910+01:00,102.025,96.225,97.62,93.5,,102.05,93.05,101.75,102.125,98.52,99.55,94.62
2025-03-17T10:18:21.278154+01:00,102.025,96.3,97.6,93.5,,102.05,93.075,101.75,102.125,98.475,99.625,94.63
2025-03-17T10:39:27.614895+01:00,102.025,96.275,97.575,93.5,,102.05,93.05,101.75,102.125,98.47,99.6,94.61
2025-03-17T10:49:33.042197+01:00,102.025,96.275,97.575,93.5,,102.05,93.05,101.75,102.125,98.49,99.6,94.65
2025-03-17T11:17:55.256003+01:00,102.025,96.3,97.6,93.5,,102.05,93.075,101.75,102.125,98.51,99.625,94.67
2025-03-17T11:42:48.905498+01:00,102.025,96.3,97.6,93.5,,102.05,93.075,101.75,102.125,98.49,99.625,94.65
2025-03-17T11:52:04.946737+01:00,102.025,96.3,97.6,93.525,,102.05,93.075,101.75,102.125,98.51,99.625,94.67
2025-03-17T12:13:16.688164+01:00,102.025,96.275,97.575,93.5,,102.05,93.05,101.75,102.125,98.47,99.6,94.63
2025-03-17T12:26:47.174965+01:00,102.025,96.25,97.55,93.5,,102.05,93.025,101.75,102.125,98.45,99.575,94.61
2025-03-17T12:37:12.920747+01:00,102.025,96.25,97.55,93.5,,102.05,93.025,101.75,102.125,98.44,99.575,94.6
2025-03-17T12:49:39.519775+01:00,102.025,96.2,97.53,93.5,,102.05,93.025,101.75,102.125,98.45,99.525,94.61
2025-03-17T13:32:33.709705+01:00,102.025,96.2,97.5,93.5,,102.05,93.025,101.75,102.125,98.39,99.525,94.55
2025-03-17T14:14:29.297377+01:00,102.025,96.225,97.525,93.5,,102.05,93.05,101.75,102.125,98.4,99.55,94.55
2025-03-17T14:38:55.039301+01:00,102.025,96.25,97.55,93.5,,102.05,93.125,101.75,102.125,98.47,99.575,94.68
2025-03-17T14:49:54.994276+01:00,102.025,96.2,97.5,93.5,,102.05,93.075,101.75,102.125,98.38,99.525,94.62
2025-03-17T15:16:01.056872+01:00,102.025,96.175,97.475,93.5,,102.05,93.05,101.75,102.125,98.375,99.525,94.61
2025-03-17T15:40:47.007956+01:00,102.025,96.225,97.525,93.5,,102.05,93.1,101.75,102.125,98.42,99.55,94.66
2025-03-17T15:49:38.478653+01:00,102.025,96.225,97.525,93.5,,102.05,93.1,101.75,102.125,98.4,99.55,94.64
2025-03-17T16:17:00.479175+01:00,102.025,96.125,97.45,93.5,,102.05,93.1,101.75,102.125,98.36,99.475,94.6
2025-03-17T16:39:55.674583+01:00,102.025,96.15,97.475,93.5,,102.05,93.125,101.75,102.125,98.38,99.5,94.62
2025-03-17T16:49:51.884476+01:00,102.025,96.15,97.475,93.5,,102.05,93.125,101.75,102.125,98.39,99.5,94.63
2025-03-17T17:20:44.096290+01:00,102.025,96.15,97.475,93.5,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-17T17:45:53.817469+01:00,102.025,96.15,97.475,93.5,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-17T18:14:29.678762+01:00,102.025,96.15,97.475,93.5,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-17T18:32:01.491262+01:00,102.025,96.15,97.475,93.425,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-17T18:49:44.476980+01:00,102.025,96.15,97.475,93.425,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-18T08:16:26.392248+01:00,102.025,96.15,97.475,93.425,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-18T08:37:56.242187+01:00,102.025,96.15,97.475,93.425,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-18T08:49:51.467090+01:00,102.025,96.15,97.475,93.425,,102.05,93.125,101.75,102.125,98.35,99.5,94.55
2025-03-18T09:20:47.585445+01:00,102.025,95.925,97.26,93.5,,102.05,92.85,101.75,102.125,98.18,99.275,94.42
2025-03-18T09:43:54.672544+01:00,102.025,95.95,97.275,93.5,,102.05,92.875,101.75,102.125,98.19,99.3,94.43
2025-03-18T09:54:56.774843+01:00,102.025,95.95,97.28,93.5,,102.05,92.875,101.75,102.125,98.2,99.3,94.44
2025-03-18T10:17:49.162780+01:00,102.025,95.975,97.31,93.5,,102.05,92.9,101.75,102.125,98.23,99.325,94.47
2025-03-18T10:39:58.084269+01:00,102.025,95.9,97.225,93.5,,102.05,92.825,101.75,102.125,98.13,99.25,94.39
2025-03-18T10:49:53.559466+01:00,102.025,95.9,97.225,93.5,,102.05,92.825,101.75,102.125,98.13,99.25,94.42
2025-03-18T11:17:00.862228+01:00,102.025,95.925,97.25,93.5,,102.05,92.85,101.75,102.125,98.14,99.275,94.45
2025-03-18T11:42:07.469518+01:00,102.025,95.925,97.25,93.5,,102.05,92.85,101.75,102.125,98.14,99.275,94.45
2025-03-18T11:51:26.225342+01:00,102.025,95.925,97.25,93.5,,102.05,92.85,101.75,102.125,98.15,99.275,94.46
2025-03-18T12:13:18.616719+01:00,102.025,95.9,97.225,93.5,,102.05,92.825,101.75,102.125,98.12,99.25,94.43
2025-03-18T12:26:36.951412+01:00,102.025,95.9,97.225,93.5,,102.05,92.825,101.75,102.125,98.13,99.25,94.44
2025-03-18T12:37:17.619194+01:00,102.025,95.925,97.25,93.5,,102.05,92.85,101.75,102.125,98.14,99.275,94.45
2025-03-18T12:50:08.724164+01:00,102.025,95.925,97.25,93.5,,102.05,92.875,101.75,102.125,98.16,99.275,94.47
2025-03-18T13:31:51.844337+01:00,102.025,95.9,97.225,93.5,,102.05,92.825,101.75,102.125,98.14,99.25,94.45
2025-03-18T14:13:50.168512+01:00,102.025,95.95,97.275,93.5,,102.05,92.875,101.75,102.125,98.19,99.4,94.5
2025-03-18T14:37:46.521375+01:00,102.025,95.95,97.275,93.5,,102.05,92.875,101.75,102.125,98.18,99.4,94.49
2025-03-18T14:49:45.671501+01:00,102.025,95.975,97.32,93.5,,102.05,92.925,101.75,102.125,98.24,99.425,94.55
2025-03-18T15:15:53.566283+01:00,102.025,96.0,97.325,93.5,,102.05,92.925,101.75,102.125,98.22,99.45,94.53
